codeId		tcode		tablename					中文									英文														同义词	
DYHP6080		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:福建									Highway:PassengerCapacity:AccumulatedLastYear:Fujian														公路:客运量:累计为去年:同期:福建	
DYHP6081		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:江西									Highway:PassengerCapacity:AccumulatedLastYear:Jiangxi														公路:客运量:累计为去年:同期:江西	
DYHP6082		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:山东									Highway:PassengerCapacity:AccumulatedLastYear:Shandong														公路:客运量:累计为去年:同期:山东	
DYHP6083		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:河南									Highway:PassengerCapacity:AccumulatedLastYear:Henan														公路:客运量:累计为去年:同期:河南	
DYHP6084		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:湖北									Highway:PassengerCapacity:AccumulatedLastYear:Hubei														公路:客运量:累计为去年:同期:湖北	
DYHP6085		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:湖南									Highway:PassengerCapacity:AccumulatedLastYear:Hunan														公路:客运量:累计为去年:同期:湖南	
DYHP6086		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:广东									Highway:PassengerCapacity:AccumulatedLastYear:Guangdong														公路:客运量:累计为去年:同期:广东	
DYHP6087		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:广西									Highway:PassengerCapacity:AccumulatedLastYear:Guangxi														公路:客运量:累计为去年:同期:广西	
DYHP6088		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:海南									Highway:PassengerCapacity:AccumulatedLastYear:Hainan														公路:客运量:累计为去年:同期:海南	
DYHP6089		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:重庆									Highway:PassengerCapacity:AccumulatedLastYear:Chongqing														公路:客运量:累计为去年:同期:重庆	
DYHP6090		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:四川									Highway:PassengerCapacity:AccumulatedLastYear:Sichuan														公路:客运量:累计为去年:同期:四川	
DYHP6091		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:贵州									Highway:PassengerCapacity:AccumulatedLastYear:Guizhou														公路:客运量:累计为去年:同期:贵州	
DYHP6092		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:云南									Highway:PassengerCapacity:AccumulatedLastYear:Yunnan														公路:客运量:累计为去年:同期:云南	
DYHP6093		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:西藏									Highway:PassengerCapacity:AccumulatedLastYear:Tibet														公路:客运量:累计为去年:同期:西藏	
DYHP6094		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:陕西									Highway:PassengerCapacity:AccumulatedLastYear:Shaanxi														公路:客运量:累计为去年:同期:陕西	
DYHP6095		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:甘肃									Highway:PassengerCapacity:AccumulatedLastYear:Gansu														公路:客运量:累计为去年:同期:甘肃	
DYHP6096		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:青海									Highway:PassengerCapacity:AccumulatedLastYear:Qinghai														公路:客运量:累计为去年:同期:青海	
DYHP6097		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:宁夏									Highway:PassengerCapacity:AccumulatedLastYear:Ningxia														公路:客运量:累计为去年:同期:宁夏	
DYHP6098		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:新疆									Highway:PassengerCapacity:AccumulatedLastYear:Xinjiang														公路:客运量:累计为去年:同期:新疆	
DYHP6099		DYH006		公路旅客运输量					公路:客运量:累计为去年:同期:不分地区									Highway:PassengerCapacity:AccumulatedLastYear:RegardlessOfRegion														公路:客运量:累计为去年:同期:不分地区	
DYHP6100		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:总计									Highways:PassengerTurnover:AccumulatedFrom:Total														公路:旅客周转量:自年初:累计:总计	
DYHP6101		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:北京									Highways:PassengerTurnover:AccumulatedFrom:Beijing														公路:旅客周转量:自年初:累计:北京	
DYHP6102		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:天津									Highways:PassengerTurnover:AccumulatedFrom:Tianjin														公路:旅客周转量:自年初:累计:天津	
DYHP6103		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:河北									Highways:PassengerTurnover:AccumulatedFrom:Hebei														公路:旅客周转量:自年初:累计:河北	
DYHP6104		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:山西									Highways:PassengerTurnover:AccumulatedFrom:Shanxi														公路:旅客周转量:自年初:累计:山西	
DYHP6105		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:内蒙古									Highways:PassengerTurnover:AccumulatedFrom:InnerMongolia														公路:旅客周转量:自年初:累计:内蒙古	
DYHP6106		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:辽宁									Highways:PassengerTurnover:AccumulatedFrom:Liaoning														公路:旅客周转量:自年初:累计:辽宁	
DYHP6107		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:吉林									Highways:PassengerTurnover:AccumulatedFrom:Jilin														公路:旅客周转量:自年初:累计:吉林	
DYHP6108		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:黑龙江									Highways:PassengerTurnover:AccumulatedFrom:Heilongjiang														公路:旅客周转量:自年初:累计:黑龙江	
DYHP6109		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:上海									Highways:PassengerTurnover:AccumulatedFrom:Shanghai														公路:旅客周转量:自年初:累计:上海	
DYHP6110		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:江苏									Highways:PassengerTurnover:AccumulatedFrom:Jiangsu														公路:旅客周转量:自年初:累计:江苏	
DYHP6111		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:浙江									Highways:PassengerTurnover:AccumulatedFrom:Zhejiang														公路:旅客周转量:自年初:累计:浙江	
DYHP6112		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:安徽									Highways:PassengerTurnover:AccumulatedFrom:Anhui														公路:旅客周转量:自年初:累计:安徽	
DYHP6113		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:福建									Highways:PassengerTurnover:AccumulatedFrom:Fujian														公路:旅客周转量:自年初:累计:福建	
DYHP6114		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:江西									Highways:PassengerTurnover:AccumulatedFrom:Jiangxi														公路:旅客周转量:自年初:累计:江西	
DYHP6115		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:山东									Highways:PassengerTurnover:AccumulatedFrom:Shandong														公路:旅客周转量:自年初:累计:山东	
DYHP6116		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:河南									Highways:PassengerTurnover:AccumulatedFrom:Henan														公路:旅客周转量:自年初:累计:河南	
DYHP6117		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:湖北									Highways:PassengerTurnover:AccumulatedFrom:Hubei														公路:旅客周转量:自年初:累计:湖北	
DYHP6118		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:湖南									Highways:PassengerTurnover:AccumulatedFrom:Hunan														公路:旅客周转量:自年初:累计:湖南	
DYHP6119		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:广东									Highways:PassengerTurnover:AccumulatedFrom:Guangdong														公路:旅客周转量:自年初:累计:广东	
DYHP6120		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:广西									Highways:PassengerTurnover:AccumulatedFrom:Guangxi														公路:旅客周转量:自年初:累计:广西	
DYHP6121		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:海南									Highways:PassengerTurnover:AccumulatedFrom:Hainan														公路:旅客周转量:自年初:累计:海南	
DYHP6122		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:重庆									Highways:PassengerTurnover:AccumulatedFrom:Chongqing														公路:旅客周转量:自年初:累计:重庆	
DYHP6123		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:四川									Highways:PassengerTurnover:AccumulatedFrom:Sichuan														公路:旅客周转量:自年初:累计:四川	
DYHP6124		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:贵州									Highways:PassengerTurnover:AccumulatedFrom:Guizhou														公路:旅客周转量:自年初:累计:贵州	
DYHP6125		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:云南									Highways:PassengerTurnover:AccumulatedFrom:Yunnan														公路:旅客周转量:自年初:累计:云南	
DYHP6126		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:西藏									Highways:PassengerTurnover:AccumulatedFrom:Tibet														公路:旅客周转量:自年初:累计:西藏	
DYHP6127		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:陕西									Highways:PassengerTurnover:AccumulatedFrom:Shaanxi														公路:旅客周转量:自年初:累计:陕西	
DYHP6128		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:甘肃									Highways:PassengerTurnover:AccumulatedFrom:Gansu														公路:旅客周转量:自年初:累计:甘肃	
DYHP6129		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:青海									Highways:PassengerTurnover:AccumulatedFrom:Qinghai														公路:旅客周转量:自年初:累计:青海	
DYHP6130		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:宁夏									Highways:PassengerTurnover:AccumulatedFrom:Ningxia														公路:旅客周转量:自年初:累计:宁夏	
DYHP6131		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:新疆									Highways:PassengerTurnover:AccumulatedFrom:Xinjiang														公路:旅客周转量:自年初:累计:新疆	
DYHP6132		DYH006		公路旅客运输量					公路:旅客周转量:自年初:累计:不分地区									Highways:PassengerTurnover:AccumulatedFrom:RegardlessOfRegion														公路:旅客周转量:自年初:累计:不分地区	
DYHP6133		DYH006		公路旅客运输量					公路:旅客周转量:当月:完成:总计									Highways:PassengerTransportation:TheMonthCompleted:Total														公路:旅客周转量:当月:完成:总计	
DYHP6134		DYH006		公路旅客运输量					公路:旅客周转量:当月:完成:北京									Highways:PassengerTransportation:TheMonthCompleted:Beijing														公路:旅客周转量:当月:完成:北京	
DYHP6135		DYH006		公路旅客运输量					公路:旅客周转量:当月:完成:天津									Highways:PassengerTransportation:TheMonthCompleted:Tianjin														公路:旅客周转量:当月:完成:天津	
DYHP6136		DYH006		公路旅客运输量					公路:旅客周转量:当月:完成:河北									Highways:PassengerTransportation:TheMonthCompleted:Hebei														公路:旅客周转量:当月:完成:河北	
